id,predicted_price
1475,324451.88
1476,417808.3983333333
1477,327890.9066666667
1478,296091.33666666667
1479,369966.95666666667
1480,369294.8855555555
1481,696547.2766666666
1482,462702.0333333333
1483,335343.6
1484,907397.5566666666
1485,738271.7633333333
1486,375244.1
1487,546284.5066666667
1488,1559235.3666666667
1489,368458.56666666665
1490,655662.4266666666
1491,757009.0933333334
1492,507393.00666666665
1493,533431.6222222223
1494,613223.7166666667
1495,448457.19666666666
1496,347958.5933333333
1497,377901.83666666667
1498,293481.2166666667
1499,410097.71
1500,350170.99888888886
1501,661728.48
1502,834790.8566666667
1503,1148435.5133333334
1504,1631515.9666666666
1505,634140.81
1506,453369.73333333334
1507,396966.57666666666
1508,409224.3644444444
1509,392565.56666666665
1510,250395.69666666666
1511,314436.7266666667
1512,686986.2233333334
1513,298055.79333333333
1514,654931.8233333334
1515,484501.24
1516,508847.9066666667
1517,280136.6
1518,283927.36333333334
1519,768012.5022222222
1520,802323.2533333333
1521,838626.94
1522,437971.4488888889
1523,894060.29
1524,658394.49
1525,189587.0
1526,803354.0833333334
1527,923648.5833333334
1528,371288.1666666667
1529,224683.87694444443
1530,360817.99666666664
1531,464383.6555555556
1532,562019.1333333333
1533,529645.1766666666
1534,742340.7133333334
1535,632368.5066666667
1536,678855.1333333333
1537,290403.7833333333
1538,801825.92
1539,271964.11666666664
1540,378729.8477777778
1541,281327.84
1542,336066.26666666666
1543,314522.51666666666
1544,982857.6666666666
1545,220281.67
1546,247311.30333333334
1547,561642.8933333333
1548,456828.68
1549,404554.48611111107
1550,435474.95
1551,1425701.8
1552,1244464.2666666666
1553,622803.2433333333
1554,240008.125
1555,220666.26
1556,853379.5466666666
1557,402401.3222222222
1558,301973.04
1559,341458.66
1560,359788.1666666667
1561,699281.5366666666
1562,343456.1666666667
1563,1688227.2666666666
1564,403904.39666666667
1565,838792.9766666667
1566,663871.5366666666
1567,214995.45
1568,755345.67
1569,302494.4305555555
1570,570223.6666666666
1571,397300.0
1572,772116.6466666666
1573,431595.31666666665
1574,468352.92333333334
1575,711957.2233333334
1576,610995.8333333334
1577,427681.85333333333
1578,672714.8333333334
1579,625227.2666666667
1580,491465.59111111105
1581,368354.3777777778
1582,395872.3333333333
1583,395615.57
1584,371345.8
1585,407591.72
1586,828039.25
1587,1373299.1466666667
1588,171590.2688888889
1589,705836.62
1590,243851.48666666666
1591,259770.8
1592,144390.91666666666
1593,546457.4366666666
1594,1070955.3666666667
1595,275952.2166666667
1596,643230.7333333333
1597,829754.15
1598,357816.83
1599,1450621.8333333333
1600,761778.8433333334
1601,334426.54
1602,930290.0933333334
1603,435357.53555555554
1604,546650.3666666667
1605,551591.2366666667
1606,885120.28
1607,187647.94666666666
1608,573966.48
1609,408512.16333333333
1610,251026.54
1611,1213863.14
1612,282668.81
1613,449959.9633333333
1614,226787.80333333334
1615,510018.72
1616,238015.25666666665
1617,573098.37
1618,449390.84
1619,634022.1166666667
1620,407204.0966666667
1621,726582.6
1622,305598.54
1623,1016257.55
1624,629164.0
1625,183254.38055555557
1626,1813707.9333333333
1627,827368.7066666667
1628,447296.9555555555
1629,241173.13666666666
1630,671148.4166666666
1631,543046.61
1632,203324.47
1633,593576.6266666667
1634,378707.85
1635,405058.81666666665
1636,767466.9966666667
1637,334978.7366666667
1638,671364.54
1639,1285750.0366666666
1640,201877.45333333334
1641,352199.5466666667
1642,708410.29
1643,365739.16
1644,858362.5866666667
1645,419250.7766666667
1646,246902.5
1647,549089.5666666667
1648,266098.69
1649,307330.13
1650,285524.14
1651,342835.5
1652,169858.01
1653,363534.33
1654,763844.6433333333
1655,981285.4
1656,371154.2133333333
1657,357021.73
1658,301589.66333333333
1659,826952.0
1660,517646.19333333336
1661,682941.2166666667
1662,348363.86666666664
1663,311544.63666666666
1664,604733.0
1665,652632.888888889
1666,834342.3133333334
1667,590546.9866666667
1668,412887.24
1669,890984.6966666667
1670,496545.69777777774
1671,514918.9533333333
1672,266668.28
1673,529613.6766666666
1674,365902.7233333333
1675,557589.1933333334
1676,456272.62
1677,332961.24666666664
1678,520976.0
1679,412186.19666666666
1680,766459.0033333333
1681,467948.4166666667
1682,309279.11
1683,439615.0722222222
1684,651510.2233333334
1685,536837.75
1686,1099511.3433333333
1687,535129.7744444443
1688,411627.6666666667
1689,480677.89666666667
1690,487326.18
1691,607001.78
1692,495545.89
1693,728849.97
1694,676509.67
1695,750826.6866666666
1696,521478.3333333333
1697,550904.4444444444
1698,1363110.17
1699,252485.90444444443
1700,250265.04333333333
1701,1405188.1166666667
1702,444099.62666666665
1703,363273.6566666667
1704,284360.08
1705,602152.8
1706,159867.4388888889
1707,952330.1666666666
1708,922043.41
1709,1613261.2666666666
1710,690223.7466666667
1711,421849.9
1712,279997.0333333333
1713,413621.93
1714,293089.02
1715,1005950.9233333333
1716,887412.87
1717,1126586.93
1718,332843.18666666665
1719,448091.1666666667
1720,354172.35
1721,389765.3333333333
1722,272734.4
1723,497958.30666666664
1724,478480.16333333333
1725,336840.1666666667
1726,375216.1666666667
1727,334816.0333333333
1728,198565.85222222222
1729,573226.7166666667
1730,393196.49666666664
1731,493496.1373333333
1732,1180867.5666666667
1733,817749.1333333333
1734,351740.0966666667
1735,1353634.9666666666
1736,566486.9133333333
1737,673743.3333333334
1738,246915.42333333334
1739,694587.4333333333
1740,609913.4
1741,543449.92
1742,238779.06666666668
1743,591704.2333333333
1744,821351.2
1745,422534.66333333333
1746,900444.6666666666
1747,365990.0
1748,715865.1173015874
1749,313536.13333333336
1750,485031.7366666667
1751,643643.9033333333
1752,334406.99666666664
1753,471558.12333333335
1754,1102072.2666666666
1755,504867.16333333333
1756,717061.1666666666
1757,1523585.14
1758,355256.05333333334
1759,382898.93333333335
1760,288998.74333333335
1761,342437.06333333335
1762,499681.81666666665
1763,702738.8433333334
1764,457857.3333333333
1765,427578.0733333333
1766,472076.76666666666
1767,480901.6666666667
1768,265604.4633333333
1769,298629.3
1770,833834.5166666667
1771,553962.45
1772,211964.62555555557
1773,288184.5333333333
1774,659137.4233333333
1775,719714.8333333334
1776,1145716.3888888888
1777,194136.47333333333
1778,450126.94333333336
1779,219674.65
1780,205767.02
1781,604655.5533333333
1782,232392.16666666666
1783,1017740.8633333333
1784,841095.8333333334
1785,598468.95
1786,846633.87
1787,334206.0544444445
1788,665258.4833333333
1789,299673.0466666667
1790,717980.95
1791,398560.1433333333
1792,1091555.1
1793,339558.58
1794,553915.4733333334
1795,367241.05
1796,324371.7866666667
1797,413229.21
1798,251216.98333333334
1799,251364.35333333333
1800,428951.94
1801,279798.91
1802,247935.74666666667
1803,272515.86333333334
1804,800944.8233333334
1805,353111.7233333333
1806,284236.0
1807,1040957.2933333333
1808,349441.56666666665
1809,562411.1966666667
1810,771369.9855555557
1811,1016897.16
1812,332597.8333333333
1813,720496.2433333333
1814,566066.6166666667
1815,441858.1666666667
1816,2267068.1666666665
1817,1063319.3666666667
1818,281733.35333333333
1819,822838.57
1820,541914.0933333334
1821,273627.44
1822,523833.04333333333
1823,592081.5
1824,668579.3866666667
1825,444443.92
1826,575672.15
1827,264541.92
1828,481053.0877777778
1829,409325.18333333335
1830,453848.688888889
1831,313579.29333333333
1832,548322.0766666667
1833,626174.59
1834,352355.06666666665
1835,556545.11
1836,464512.5933333333
1837,259776.09111111113
1838,540988.1666666666
1839,991193.78
1840,320942.32666666666
1841,602650.9866666667
1842,494585.5133333333
1843,592842.05
1844,1739554.0666666667
1845,652336.9833333333
1846,725306.4933333333
1847,357146.13333333336
1848,337964.37
1849,875620.6766666666
1850,441566.7166666667
1851,230380.9222222222
1852,719548.2466666667
1853,370906.3333333333
1854,780011.25
1855,346431.38666666666
1856,753547.79
1857,812346.0866666667
1858,1015226.5555555556
1859,677191.1033333334
1860,267820.6722222222
1861,212561.99
1862,236345.22333333333
1863,705060.11
1864,853428.15
1865,442262.10333333333
1866,693663.29
1867,487033.93333333335
1868,258157.16666666666
1869,405726.24
1870,413257.5833333333
1871,318718.4588888889
1872,331333.75333333336
1873,710740.15
1874,258683.85666666666
1875,372093.41333333333
1876,249083.36333333334
1877,302197.95
1878,331375.915
1879,422473.45
1880,320709.1533333333
1881,756605.8733333333
1882,323863.6666666667
1883,209448.63444444444
1884,428229.06666666665
1885,652340.0333333333
1886,628749.3333333334
1887,236820.06
1888,275595.8333333333
1889,300386.08666666667
1890,204904.39833333335
1891,688622.83
1892,352977.2766666667
1893,437674.79333333333
1894,318134.6483333333
1895,545755.3333333334
1896,280868.19777777774
1897,463927.47
1898,649639.3
1899,449976.56666666665
1900,342631.76666666666
1901,803338.5133333333
1902,802786.18
1903,434751.67333333334
1904,286953.38666666666
1905,2092645.1666666667
1906,520627.78
1907,254031.22333333333
1908,445077.04333333333
1909,345924.78
1910,854066.78
1911,326983.8433333333
1912,312929.75166666665
1913,498769.36666666664
1914,815533.5266666666
1915,505744.51
1916,331477.62333333335
1917,682932.8366666667
1918,1013663.93
1919,254602.78333333333
1920,274091.92
1921,507958.18666666665
1922,557659.26
1923,606152.5644444444
1924,596139.1666666666
1925,593637.5466666666
1926,461633.41
1927,643734.6266666667
1928,1745743.8
1929,373394.00666666665
1930,263531.5733333333
1931,717817.44
1932,433288.11388888885
1933,208558.58777777778
1934,512983.3
1935,320990.01666666666
1936,723129.1366666667
1937,671585.25
1938,609243.6833333333
1939,499852.9033333333
1940,566168.9333333333
1941,502137.63
1942,1126158.6266666667
1943,307642.00333333336
1944,265936.74666666664
1945,489205.81333333335
1946,681512.9
1947,305304.64
1948,1246616.0233333334
1949,287979.01666666666
1950,237232.83666666667
1951,514663.74
1952,696266.0422222223
1953,377453.0933333333
1954,380554.76666666666
1955,474301.96
1956,483263.37666666665
1957,338888.6066666667
1958,374269.75666666665
1959,372819.13333333336
1960,159272.57777777777
1961,935253.49
1962,545514.1266666667
1963,752276.7766666666
1964,1106391.6766666668
1965,429230.0833333333
1966,299879.2288888889
1967,267246.82
1968,606661.14
1969,501519.0
1970,519142.0266666667
1971,1145598.4666666666
1972,347591.0819047619
1973,312565.0
1974,753479.44
1975,482813.4755555556
1976,431278.2366666667
1977,276817.86111111107
1978,440205.01388888893
1979,3650036.6666666665
1980,190246.1277777778
1981,282459.46
1982,539839.2466666667
1983,708560.09
1984,179384.38666666666
1985,498149.11333333334
1986,648613.3533333334
1987,929900.9833333333
1988,625030.9966666667
1989,739119.0766666667
1990,397040.8483333333
1991,537390.8722222222
1992,2294255.7666666666
1993,485366.8
1994,279182.00666666665
1995,339528.25
1996,450825.73333333334
1997,1514826.8619047618
1998,375954.02
1999,963784.6366666667
2000,397515.39
2001,299362.37
2002,501113.55333333334
2003,258606.7711111111
2004,302021.9166666667
2005,1063699.9133333333
2006,336133.3355555556
2007,369834.5333333333
2008,411290.80666666664
2009,261662.31666666668
2010,396113.81666666665
2011,673860.5366666666
2012,379123.24333333335
2013,503952.11333333334
2014,1885137.6
2015,407005.61666666664
2016,1185116.1833333333
2017,736225.8266666667
2018,303074.65
2019,266401.49666666664
2020,867502.84
2021,600438.7366666667
2022,341841.77444444445
2023,867507.28
2024,434235.61333333334
2025,770934.2966666666
2026,599088.9
2027,509031.0266666667
2028,399230.8333333333
2029,482139.0366666667
2030,275282.15
2031,254278.56666666668
2032,572786.8733333333
2033,492677.5142857143
2034,903956.1633333333
2035,418956.5
2036,489763.17777777783
2037,379186.74
2038,320246.65
2039,412210.50333333336
2040,502500.49333333335
2041,402192.55
2042,223323.69444444444
2043,235037.95666666667
2044,211254.87666666668
2045,405582.12666666665
2046,188853.63333333333
2047,341554.76
2048,413702.0211111111
2049,479609.84
2050,421077.5233333333
2051,880903.0266666666
2052,832583.3266666667
2053,408166.7133333333
2054,1070455.2666666666
2055,835196.4233333333
2056,226120.88888888885
2057,957385.64
2058,1476433.3666666667
2059,533724.8166666667
2060,494789.74
2061,371122.91333333333
2062,599486.0666666667
2063,315875.06333333335
2064,392205.41
2065,434452.86111111107
2066,225992.24333333335
2067,529192.9
2068,508462.2133333333
2069,318190.06250000006
2070,209477.62666666668
2071,355762.9266666667
2072,884860.4166666666
2073,773583.9666666667
2074,666005.9
2075,908367.78
2076,1303011.2666666666
2077,451224.8
2078,356231.0688888889
2079,264558.55666666664
2080,397304.62333333335
2081,248124.15
2082,253795.16
2083,689099.4866666667
2084,331524.1688888889
2085,249516.32333333333
2086,260987.0
2087,574111.2566666667
2088,365036.68666666665
2089,320845.59
2090,353185.72
2091,662656.56
2092,503591.7366666667
2093,779113.0266666666
2094,951632.6
2095,372272.4
2096,306721.7866666667
2097,239267.75
2098,602110.27
2099,212988.23055555558
2100,487470.5466666667
2101,822008.8266666667
2102,317527.9766666667
2103,438814.5
2104,1286250.8333333333
2105,500115.2422222222
2106,576314.55
2107,535211.3533333334
2108,446716.2
2109,526297.5133333333
2110,765620.45
2111,521270.25
2112,449585.12333333335
2113,289183.16
2114,317942.63666666666
2115,834490.8
2116,266777.61666666664
2117,873989.6666666666
2118,404484.58666666667
2119,516434.8522222222
2120,422650.06333333335
2121,442761.49
2122,555212.74
2123,509687.31666666665
2124,803055.1833333333
2125,352133.2266666667
2126,580755.2266666667
2127,728502.4266666666
2128,747900.2422222222
2129,289545.71
2130,296753.0
2131,511143.39
2132,464547.2133333333
2133,648392.37
2134,433215.78
2135,473589.5
2136,715088.7066666667
2137,318475.3125
2138,374864.96
2139,519223.2966666667
2140,884351.53
2141,1233204.4666666666
2142,1575479.0033333334
2143,299118.60333333333
2144,298491.7966666667
2145,308251.98333333334
2146,426033.9
2147,372585.47
2148,417304.38333333336
2149,147554.98777777777
2150,468159.0
2151,986234.62
2152,785427.02
2153,493949.24333333335
2154,677612.2566666667
2155,577757.47
2156,582768.6933333334
2157,208761.05444444445
2158,878865.5866666667
2159,322363.9266666667
2160,297504.98
2161,274410.73333333334
2162,263145.9266666667
2163,436481.3068888889
2164,507228.0
2165,636721.4666666667
2166,382157.9266666667
2167,526542.4766666667
2168,926856.1666666666
2169,188414.515
2170,836746.88
2171,491939.7866666667
2172,1057909.1744444445
2173,313280.0833333333
2174,276268.2444444444
2175,672793.39
2176,598160.24
2177,550109.4033333333
2178,296130.42333333334
2179,241290.24333333335
2180,343330.4266666667
2181,622896.1333333333
2182,350032.5833333333
2183,422174.56666666665
2184,376929.9622222222
2185,590341.46
2186,473342.1666666667
2187,313770.6666666667
2188,644966.4666666667
2189,808608.4166666666
2190,1193720.2333333334
2191,305717.51666666666
2192,324851.7133333333
2193,384700.1433333333
2194,600006.1355555556
2195,239798.23333333334
2196,600722.4266666666
2197,417653.3
2198,807197.3866666667
2199,269279.9033333333
2200,310040.1666666667
2201,1645345.31
2202,540937.7633333333
2203,424394.05666666664
2204,432505.25
2205,1813615.1
2206,261184.94333333333
2207,246985.90555555557
2208,626809.9633333334
2209,404297.0
2210,907538.82
2211,411420.0333333333
2212,666682.95
2213,362561.83
2214,251254.35555555552
2215,582532.2933333333
2216,428942.5
2217,432785.4666666667
2218,225658.87
2219,291698.5
2220,873592.1666666666
2221,362150.18333333335
2222,895335.1333333333
2223,227738.16333333333
2224,415723.3333333333
2225,350317.5366666667
2226,492275.69333333336
2227,591603.72
2228,341377.1666666667
2229,380675.73833333334
2230,582196.2377777778
2231,362028.05666666664
2232,5404980.833333333
2233,352074.7444444444
2234,201735.42666666667
2235,393095.0
2236,273412.9533333333
2237,649450.13
2238,827264.36
2239,349456.41333333333
2240,629107.7933333333
2241,614567.6788888889
2242,577343.0
2243,627732.4866666667
2244,521985.58666666667
2245,451340.9166666667
2246,1063706.0133333334
2247,240435.59
2248,703931.83
2249,449688.25333333336
2250,726383.33
2251,236976.11333333334
2252,645706.9044444443
2253,300587.5333333333
2254,274469.57
2255,485331.5933333333
2256,658895.2166666667
2257,273691.98
2258,525452.6666666666
2259,221646.78
2260,1782949.8333333333
2261,575366.96
2262,385305.0266666667
2263,805379.5
2264,523087.45666666667
2265,321445.7633333333
2266,2015286.2333333334
2267,700260.8733333333
2268,546343.5066666667
2269,647779.15
2270,514822.50666666665
2271,377885.1766666667
2272,503728.2
2273,650796.5466666666
2274,559256.1033333334
2275,382256.43333333335
2276,327580.48333333334
2277,453749.6722222222
2278,817241.5333333333
2279,442131.46
2280,361730.18333333335
2281,597507.6033333334
2282,857505.1933333334
2283,503468.7577777778
2284,477263.19666666666
2285,364109.1666666667
2286,445396.41333333333
2287,234586.41666666666
2288,1097639.8577777778
2289,516073.78
2290,652713.08
2291,329185.13333333336
2292,731873.3933333333
2293,557255.9366666666
2294,285504.2788888889
2295,243361.76
2296,595692.6666666666
2297,304985.9211111111
2298,300963.53
2299,265612.42333333334
2300,491244.24333333335
2301,263629.96
2302,641823.1666666666
2303,439066.75333333336
2304,435138.29
2305,1078719.4933333334
2306,705075.3733333333
2307,228724.05666666667
2308,1118863.8266666667
2309,1156321.1666666667
2310,273004.1666666667
2311,358770.3333333333
2312,743476.4066666666
2313,472880.83
2314,259483.62666666668
2315,517363.18444444437
2316,961069.0133333333
2317,595869.85
2318,326167.82
2319,574406.84
2320,452141.79
2321,456630.9216666667
2322,852270.3666666667
2323,371571.58
2324,1562516.3333333333
2325,473397.72
2326,295603.43333333335
2327,978768.9
2328,289909.37666666665
2329,198750.36666666667
2330,470319.08111111104
2331,358185.8333333333
2332,809096.62
2333,232422.28666666665
2334,372782.2133333333
2335,169024.70444444442
2336,263636.3433333333
2337,1112699.8833333333
2338,1251922.5666666667
2339,441210.17333333334
2340,427596.75
2341,249694.61666666667
2342,1008181.7
2343,271071.9033333333
2344,721839.5933333334
2345,547999.7366666667
2346,331226.9819444444
2347,242473.53666666665
2348,1752747.7666666666
2349,259063.18333333332
2350,537776.21
2351,285722.59
2352,393223.72
2353,323504.63666666666
2354,411752.51
2355,469161.0933333333
2356,563763.5466666666
2357,319230.6
2358,241807.54666666666
2359,328547.5466666667
2360,231497.98666666666
2361,391145.7733333333
2362,326869.0466666667
2363,1259582.1733333333
2364,543092.35
2365,745030.1766666666
2366,582908.6766666666
2367,1000014.3333333334
2368,271082.70666666667
2369,610557.3533333334
2370,323845.80666666664
2371,301147.39
2372,421774.2
2373,1065230.4666666666
2374,629001.52
2375,669724.4733333334
2376,1253504.0366666666
2377,598328.7633333333
2378,475951.08
2379,286077.14666666667
2380,330417.8433333333
2381,331921.7
2382,613580.3266666667
2383,1195718.0355555557
2384,153213.83333333334
2385,463870.4911111111
2386,505033.37666666665
2387,396710.57
2388,692919.6466666666
2389,683601.2266666667
2390,347347.30333333334
2391,425297.13333333336
2392,278466.82666666666
2393,356450.30666666664
2394,661142.35
2395,386686.5366666667
2396,419798.17
2397,401773.16333333333
2398,275435.51666666666
2399,793903.34
2400,387972.58444444445
2401,381953.06333333335
2402,267440.23333333334
2403,823699.8533333334
2404,562704.27
2405,380341.25
2406,364149.19333333336
2407,307532.1766666667
2408,602616.2755555555
2409,200469.09833333333
2410,292377.42333333334
2411,322324.73777777783
2412,584587.3333333334
2413,604227.1933333334
2414,335975.13888888893
2415,261804.99333333335
2416,222091.20666666667
2417,449023.23
2418,434200.51666666666
2419,586975.75
2420,398734.1666666667
2421,241184.97333333333
2422,1876544.9666666666
2423,586078.1866666666
2424,305594.45666666667
2425,294308.4530555555
2426,1011165.6666666666
2427,282986.1244444445
2428,312100.51
2429,815554.9488888889
2430,426883.8258333333
2431,340435.94
2432,388117.93666666665
2433,363986.08666666667
2434,174361.66666666666
2435,611404.0333333333
2436,296626.28
2437,354712.33666666667
2438,1108105.44
2439,672022.5266666666
2440,630062.1666666666
2441,831652.34
2442,544260.4933333333
2443,434322.37
2444,583854.3266666667
2445,1009702.4266666666
2446,323305.87
2447,538174.8333333334
2448,173398.0377777778
2449,496908.01666666666
2450,397722.0
2451,439195.49333333335
2452,421379.86666666664
2453,533242.73
2454,1008058.4166666666
2455,423627.02
2456,265509.08666666667
2457,226651.17666666667
2458,762074.56
2459,299427.60428571433
2460,681151.29
2461,382326.50666666665
2462,825998.96
2463,425081.00666666665
2464,269310.6677777778
2465,411850.43
2466,393710.13
2467,854370.58
2468,255036.73
2469,264121.1766666667
2470,270445.86666666664
2471,313137.3333333333
2472,637892.4266666666
2473,511771.5144444444
2474,447540.9058333333
2475,510021.83666666667
2476,463745.23333333334
2477,506091.7155555556
2478,823989.8433333334
2479,335615.7
2480,240398.42333333334
2481,571124.96
2482,678410.6
2483,428635.68666666665
2484,714129.01
2485,822328.54
2486,503166.08
2487,273397.12
2488,588484.5066666667
2489,612599.4
2490,898887.68
2491,943382.3533333334
2492,399313.76
2493,321782.2
2494,299034.61333333334
2495,305148.0
2496,813568.34
2497,666752.5033333333
2498,471404.26666666666
2499,641642.4666666667
2500,419853.41333333333
2501,558047.9233333333
2502,534604.8866666667
2503,267850.5644444445
2504,583549.6266666667
2505,3290606.8333333335
2506,509282.2355555556
2507,490144.81333333335
2508,232421.09333333332
2509,279767.7133333333
2510,480970.57
2511,401827.18
2512,289539.49
2513,240124.39333333334
2514,549044.6133333333
2515,672072.6133333333
2516,464446.33666666667
2517,724324.1433333333
2518,820718.0133333333
2519,254816.79333333333
2520,1165742.3333333333
2521,804233.75
2522,378306.3
2523,867472.0266666666
2524,247497.4
2525,432550.6
2526,568977.2166666667
2527,297882.5
2528,384221.79
2529,474962.23
2530,275954.44666666666
2531,738750.0388888889
2532,584371.3
2533,368231.87333333335
2534,938019.6633333333
2535,333110.21888888883
2536,200549.5711111111
2537,665323.1133333333
2538,1511087.8333333333
2539,269512.5588888889
2540,939041.77
2541,503406.89666666667
2542,798504.2333333333
2543,635335.4666666667
2544,222811.66666666666
2545,518629.4122222222
2546,616055.5
2547,378436.5933333333
2548,1032471.1
2549,190655.06666666668
2550,424199.7966666667
2551,489128.8644444445
2552,469761.4444444444
2553,408683.5833333333
2554,243581.4888888889
2555,244923.9888888889
2556,249138.9
2557,570235.2033333334
2558,256798.25
2559,427483.96
2560,604624.66
2561,393818.24333333335
2562,626447.06
2563,311433.25
2564,304517.49333333335
2565,506613.4
2566,558990.3266666667
2567,659999.85
2568,446882.76
2569,289822.1566666667
2570,481788.5733333333
2571,770445.77
2572,417804.67333333334
2573,214739.79333333333
2574,316276.5944444444
2575,181330.81
2576,758989.95
2577,273646.9066666667
2578,428462.70666666667
2579,270670.6066666667
2580,459545.55
2581,766005.14
2582,778882.3333333334
2583,413485.35
2584,412477.86666666664
2585,659420.81
2586,406125.07666666666
2587,522547.75
2588,597160.4822222223
2589,205538.6522222222
2590,422400.35333333333
2591,378019.88666666666
2592,289896.94666666666
2593,710239.6033333334
2594,714110.8066666666
2595,366261.82666666666
2596,256870.24666666667
2597,474612.88333333336
2598,909264.9766666667
2599,291212.51666666666
2600,456496.5466666667
2601,615032.9
2602,315130.75333333336
2603,167188.7119047619
2604,570693.96
2605,1657481.2
2606,688296.86
2607,273352.48333333334
2608,347099.1766666667
2609,593498.1766666666
2610,910341.15
2611,626153.1266666667
2612,265172.12
2613,376564.7266666667
2614,310917.98
2615,1426598.75
2616,423505.39
2617,586395.81
2618,423017.74333333335
2619,1522028.6833333333
2620,406979.8
2621,591815.4266666666
2622,715606.5222222222
2623,754195.7266666667
2624,341856.3
2625,1100005.8033333332
2626,322875.3333333333
2627,343693.12666666665
2628,467128.8233333333
2629,352926.49
2630,510887.8333333333
2631,371670.33
2632,381938.90277777775
2633,767880.15
2634,275211.6066666667
2635,322986.14666666667
2636,315608.5266666667
2637,283728.1766666667
2638,321066.5466666667
2639,426789.4
2640,1359996.8
2641,500455.85444444447
2642,232191.12333333332
2643,563036.0
2644,454899.92466666666
2645,220550.47333333333
2646,576118.59
2647,819958.93
2648,311216.6666666667
2649,351968.7633333333
2650,597052.82
2651,351972.7166666667
2652,604879.64
2653,216852.80333333334
2654,2310585.8333333335
2655,278984.4166666667
2656,949110.9833333333
2657,333212.9533333333
2658,578757.8233333334
2659,326735.20666666667
2660,613548.3933333333
2661,448133.3122222222
2662,204006.77666666667
2663,633694.43
2664,617160.51
2665,320028.07
2666,581299.18
2667,407070.7633333333
2668,835283.18
2669,1330291.7966666666
2670,801959.12
2671,224673.25666666665
2672,431274.98
2673,412944.77166666667
2674,468070.25
2675,1040659.6133333333
2676,333627.74666666664
2677,746775.7033333334
2678,399428.6533333333
2679,876102.7566666667
2680,681286.71
2681,355632.46
2682,273095.3333333333
2683,230168.16666666666
2684,348913.2766666667
2685,624293.4155555555
2686,477562.67
2687,887341.4566666667
2688,786337.58
2689,728378.4333333333
2690,526677.65
2691,487298.45666666667
2692,259312.5777777778
2693,444997.6666666667
2694,712477.36
2695,566082.2133333334
2696,974181.28
2697,1493282.5833333333
2698,327799.18
2699,504533.4666666667
2700,668140.0866666667
2701,347562.69333333336
2702,545012.9266666666
2703,363508.12
2704,872829.85
2705,629196.4233333333
2706,714817.9
2707,498844.58666666667
2708,622305.9466666667
2709,212284.41333333333
2710,480267.3933333333
2711,354761.42
2712,761046.9833333333
2713,296865.54
2714,639174.75
2715,801759.91
2716,745929.4466666667
2717,190835.39166666666
2718,580805.0885714286
2719,439678.23
2720,246195.71666666667
2721,374864.7733333333
2722,469821.31333333335
2723,337090.72777777776
2724,372574.76
2725,500650.54333333333
2726,1978461.3333333333
2727,240529.06666666668
2728,385297.42333333334
2729,398499.18666666665
2730,397304.58
2731,343918.3333333333
2732,387775.5966666667
2733,3102083.8666666667
2734,499867.7833333333
2735,605443.1633333333
2736,346743.92
2737,568737.2166666667
2738,270205.88333333336
2739,358147.85888888885
2740,805958.8433333334
2741,756627.3733333333
2742,305049.9
2743,399147.1666666667
2744,293202.1766666667
2745,612659.3966666666
2746,287445.7233333333
2747,540314.18
2748,301891.1011111112
2749,490725.4066666667
2750,286557.63333333336
2751,356521.85333333333
2752,484502.68666666665
2753,905282.2866666666
2754,739995.3366666667
2755,462424.11666666664
2756,237639.16
2757,562463.4655555557
2758,443923.62666666665
2759,586154.89
2760,872855.6133333333
2761,921013.891111111
2762,272809.74666666664
2763,463567.93333333335
2764,623024.3333333334
2765,660150.8033333333
2766,226049.1
2767,224227.89111111115
2768,456033.5
2769,319863.99666666664
2770,851067.9366666666
2771,333410.12333333335
2772,477303.5233333333
2773,281612.55
2774,646689.6033333334
2775,678072.9133333333
2776,421473.7866666667
2777,399942.73333333334
2778,404423.1
2779,339603.7633333333
2780,366933.19333333336
2781,411900.35
2782,462370.41
2783,595485.49
2784,237412.55
2785,416872.85
2786,1743025.4333333333
2787,299148.1288888889
2788,1288545.4566666668
2789,585877.1533333333
2790,603552.6266666667
2791,404782.7166666667
2792,1016874.5377777778
2793,416577.05
2794,798288.5844444445
2795,538719.6666666666
2796,703340.11
2797,837485.41
2798,334048.41
2799,253177.6
2800,425145.93666666665
2801,493861.3333333333
2802,675460.2777777779
2803,551698.0166666667
2804,496743.1533333333
2805,554549.3833333333
2806,143080.13333333333
2807,813352.7566666667
2808,584064.1
2809,1590131.4666666666
2810,825525.57
2811,535903.9277777777
2812,413527.93333333335
2813,561663.55
2814,422157.26666666666
2815,438438.3111111111
2816,699433.4166666666
2817,309914.9666666667
2818,190671.95833333334
2819,211064.57111111112
2820,1194852.4333333333
2821,357378.90111111116
2822,194138.96833333332
2823,312926.99
2824,1131768.4466666668
2825,502369.89666666667
2826,384355.6533333333
2827,1377888.1666666667
2828,532637.4966666667
2829,265784.55333333334
2830,221255.6861904762
2831,2093523.2
2832,298800.1566666667
2833,394499.60333333333
2834,330471.01
2835,659392.8133333334
2836,736603.1511111112
2837,720279.58
2838,558035.0133333333
2839,438128.88333333336
2840,348205.35777777777
2841,1149447.36
2842,216404.78277777776
2843,308670.28
2844,250302.81
2845,485066.56666666665
2846,427692.03
2847,458804.2033333333
2848,393099.3
2849,265675.5966666667
2850,600281.6833333333
2851,469445.63333333336
2852,324437.55666666664
2853,247932.02
